"Points:0","Points:1","Points:2"
74.75,0.5,239.98682
74.75,0.5,239.93682
75.25,0.5,241.71386
75.25,0.5,241.66386
75.25,0.5,241.61386
75.25,0.5,241.56386
75.25,0.5,241.51386
75.25,0.5,241.46386
75.25,0.5,241.41386
75.25,0.5,241.36386
75.25,0.5,241.31386
75.25,0.5,241.26386
75.25,0.5,241.21386
75.25,0.5,241.16386
75.25,0.5,241.11386
75.25,0.5,241.06386
75.25,0.5,241.01386
75.25,0.5,240.96386
75.25,0.5,240.91386
75.25,0.5,240.86386
75.25,0.5,240.81386
75.25,0.5,240.76386
75.25,0.5,240.71386
75.25,0.5,240.66386
75.25,0.5,240.61386
75.25,0.5,240.56386
75.25,0.5,240.51386
75.25,0.5,240.46386
75.25,0.5,240.41386
75.25,0.5,240.36386
75.25,0.5,240.31386
75.25,0.5,240.26386
75.25,0.5,240.21386
75.25,0.5,240.16386
75.25,0.5,240.11386
75.25,0.5,240.06386
75.25,0.5,240.01386
75.25,0.5,239.96386
75.75,0.5,241.73884
75.75,0.5,241.68884
75.75,0.5,241.63884
75.75,0.5,241.58884
75.75,0.5,241.53884
75.75,0.5,241.48884
75.75,0.5,241.43884
75.75,0.5,241.38884
75.75,0.5,241.33884
75.75,0.5,241.28884
75.75,0.5,241.23884
75.75,0.5,241.18884
75.75,0.5,241.13884
75.75,0.5,241.08884
75.75,0.5,241.03884
75.75,0.5,240.98884
75.75,0.5,240.93884
75.75,0.5,240.88884
75.75,0.5,240.83884
75.75,0.5,240.78884
75.75,0.5,240.73884
75.75,0.5,240.68884
75.75,0.5,240.63884
75.75,0.5,240.58884
75.75,0.5,240.53884
75.75,0.5,240.48884
75.75,0.5,240.43884
75.75,0.5,240.38884
75.75,0.5,240.33884
75.75,0.5,240.28884
75.75,0.5,240.23884
75.75,0.5,240.18884
75.75,0.5,240.13884
75.75,0.5,240.08884
75.75,0.5,240.03884
75.75,0.5,239.98884
76.25,0.5,241.75935
76.25,0.5,241.70935
76.25,0.5,241.65935
76.25,0.5,241.60935
76.25,0.5,241.55935
76.25,0.5,241.50935
76.25,0.5,241.45935
76.25,0.5,241.40935
76.25,0.5,241.35935
76.25,0.5,241.30935
76.25,0.5,241.25935
76.25,0.5,241.20935
76.25,0.5,241.15935
76.25,0.5,241.10935
76.25,0.5,241.05935
76.25,0.5,241.00935
76.25,0.5,240.95935
76.25,0.5,240.90935
76.25,0.5,240.85935
76.25,0.5,240.80935
76.25,0.5,240.75935
76.25,0.5,240.70935
76.25,0.5,240.65935
76.25,0.5,240.60935
76.25,0.5,240.55935
76.25,0.5,240.50935
76.25,0.5,240.45935
76.25,0.5,240.40935
76.25,0.5,240.35935
76.25,0.5,240.30935
76.25,0.5,240.25935
76.25,0.5,240.20935
76.25,0.5,240.15935
76.25,0.5,240.10935
76.25,0.5,240.05935
76.25,0.5,240.00935
76.75,0.5,241.77747
76.75,0.5,241.72747
76.75,0.5,241.67747
76.75,0.5,241.62747
76.75,0.5,241.57747
76.75,0.5,241.52747
76.75,0.5,241.47747
76.75,0.5,241.42747
76.75,0.5,241.37747
76.75,0.5,241.32747
76.75,0.5,241.27747
76.75,0.5,241.22747
76.75,0.5,241.17747
76.75,0.5,241.12747
76.75,0.5,241.07747
76.75,0.5,241.02747
76.75,0.5,240.97747
76.75,0.5,240.92747
76.75,0.5,240.87747
76.75,0.5,240.82747
76.75,0.5,240.77747
76.75,0.5,240.72747
76.75,0.5,240.67747
76.75,0.5,240.62747
76.75,0.5,240.57747
76.75,0.5,240.52747
76.75,0.5,240.47747
76.75,0.5,240.42747
76.75,0.5,240.37747
76.75,0.5,240.32747
76.75,0.5,240.27747
76.75,0.5,240.22747
76.75,0.5,240.17747
76.75,0.5,240.12747
76.75,0.5,240.07747
76.75,0.5,240.02747
77.25,0.5,241.79559
77.25,0.5,241.74559
77.25,0.5,241.69559
77.25,0.5,241.64559
77.25,0.5,241.59559
77.25,0.5,241.54559
77.25,0.5,241.49559
77.25,0.5,241.44559
77.25,0.5,241.39559
77.25,0.5,241.34559
77.25,0.5,241.29559
77.25,0.5,241.24559
77.25,0.5,241.19559
77.25,0.5,241.14559
77.25,0.5,241.09559
77.25,0.5,241.04559
77.25,0.5,240.99559
77.25,0.5,240.94559
77.25,0.5,240.89559
77.25,0.5,240.84559
77.25,0.5,240.79559
77.25,0.5,240.74559
77.25,0.5,240.69559
77.25,0.5,240.64559
77.25,0.5,240.59559
77.25,0.5,240.54559
77.25,0.5,240.49559
77.25,0.5,240.44559
77.25,0.5,240.39559
77.25,0.5,240.34559
77.25,0.5,240.29559
77.25,0.5,240.24559
77.25,0.5,240.19559
77.25,0.5,240.14559
77.25,0.5,240.09559
77.25,0.5,240.04559
74.75,0.5,239.88682
74.75,0.5,239.83681
74.75,0.5,239.78682
74.75,0.5,239.73682
74.75,0.5,239.56182
74.75,0.5,239.01182
74.75,0.5,237.96181
74.75,0.5,236.41182
74.75,0.5,234.36182
74.75,0.5,231.81182
74.75,0.5,228.76182
74.75,0.5,225.21181
75.25,0.5,239.91386
75.25,0.5,239.86386
75.25,0.5,239.81386
75.25,0.5,239.76386
75.25,0.5,239.58886
75.25,0.5,239.03886
75.25,0.5,237.98886
75.25,0.5,236.43886
75.25,0.5,234.38886
75.25,0.5,231.83886
75.25,0.5,228.78886
75.25,0.5,225.23886
75.75,0.5,239.93884
75.75,0.5,239.88884
75.75,0.5,239.83884
75.75,0.5,239.78884
75.75,0.5,239.61384
75.75,0.5,239.06384
75.75,0.5,238.01384
75.75,0.5,236.46384
75.75,0.5,234.41384
75.75,0.5,231.86384
75.75,0.5,228.81384
75.75,0.5,225.26384
76.25,0.5,239.95935
76.25,0.5,239.90935
76.25,0.5,239.85935
76.25,0.5,239.80935
76.25,0.5,239.63435
76.25,0.5,239.08435
76.25,0.5,238.03435
76.25,0.5,236.48435
76.25,0.5,234.43435
76.25,0.5,231.88435
76.25,0.5,228.83435
76.25,0.5,225.28435
76.75,0.5,239.97747
76.75,0.5,239.92747
76.75,0.5,239.87747
76.75,0.5,239.82747
76.75,0.5,239.65247
76.75,0.5,239.10247
76.75,0.5,238.05247
76.75,0.5,236.50247
76.75,0.5,234.45247
76.75,0.5,231.90247
76.75,0.5,228.85247
76.75,0.5,225.30247
77.25,0.5,239.99559
77.25,0.5,239.94559
77.25,0.5,239.89559
77.25,0.5,239.84559
77.25,0.5,239.67059
77.25,0.5,239.12059
77.25,0.5,238.07059
77.25,0.5,236.52059
77.25,0.5,234.47059
77.25,0.5,231.92059
77.25,0.5,228.87059
77.25,0.5,225.32059
77.75,0.5,241.81371
77.75,0.5,241.76371
77.75,0.5,241.71371
77.75,0.5,241.66371
77.75,0.5,241.61371
77.75,0.5,241.56371
77.75,0.5,241.51371
77.75,0.5,241.46371
77.75,0.5,241.41371
77.75,0.5,241.36371
77.75,0.5,241.31371
77.75,0.5,241.26371
77.75,0.5,241.21371
77.75,0.5,241.16371
77.75,0.5,241.11371
77.75,0.5,241.06371
77.75,0.5,241.01371
77.75,0.5,240.96371
77.75,0.5,240.91371
77.75,0.5,240.86371
77.75,0.5,240.81371
77.75,0.5,240.76371
77.75,0.5,240.71371
77.75,0.5,240.66371
77.75,0.5,240.61371
77.75,0.5,240.56371
77.75,0.5,240.51371
77.75,0.5,240.46371
77.75,0.5,240.41371
77.75,0.5,240.36371
77.75,0.5,240.31371
77.75,0.5,240.26371
77.75,0.5,240.21371
77.75,0.5,240.16371
77.75,0.5,240.11371
77.75,0.5,240.06371
78.25,0.5,241.83182
78.25,0.5,241.78183
78.25,0.5,241.73183
78.25,0.5,241.68182
78.25,0.5,241.63182
78.25,0.5,241.58182
78.25,0.5,241.53183
78.25,0.5,241.48183
78.25,0.5,241.43182
78.25,0.5,241.38182
78.25,0.5,241.33182
78.25,0.5,241.28183
78.25,0.5,241.23183
78.25,0.5,241.18182
78.25,0.5,241.13182
78.25,0.5,241.08182
78.25,0.5,241.03183
78.25,0.5,240.98183
78.25,0.5,240.93182
78.25,0.5,240.88182
78.25,0.5,240.83182
78.25,0.5,240.78183
78.25,0.5,240.73183
78.25,0.5,240.68182
78.25,0.5,240.63182
78.25,0.5,240.58182
78.25,0.5,240.53183
78.25,0.5,240.48183
78.25,0.5,240.43182
78.25,0.5,240.38182
78.25,0.5,240.33182
78.25,0.5,240.28183
78.25,0.5,240.23183
78.25,0.5,240.18182
78.25,0.5,240.13182
78.25,0.5,240.08182
78.75,0.5,241.84994
78.75,0.5,241.79994
78.75,0.5,241.74994
78.75,0.5,241.69994
78.75,0.5,241.64994
78.75,0.5,241.59994
78.75,0.5,241.54994
78.75,0.5,241.49994
78.75,0.5,241.44994
78.75,0.5,241.39994
78.75,0.5,241.34994
78.75,0.5,241.29994
78.75,0.5,241.24994
78.75,0.5,241.19994
78.75,0.5,241.14994
78.75,0.5,241.09994
78.75,0.5,241.04994
78.75,0.5,240.99994
78.75,0.5,240.94994
78.75,0.5,240.89994
78.75,0.5,240.84994
78.75,0.5,240.79994
78.75,0.5,240.74994
78.75,0.5,240.69994
78.75,0.5,240.64994
78.75,0.5,240.59994
78.75,0.5,240.54994
78.75,0.5,240.49994
78.75,0.5,240.44994
78.75,0.5,240.39994
78.75,0.5,240.34994
78.75,0.5,240.29994
78.75,0.5,240.24994
78.75,0.5,240.19994
78.75,0.5,240.14994
78.75,0.5,240.09994
79.25,0.5,241.86806
79.25,0.5,241.81806
79.25,0.5,241.76806
79.25,0.5,241.71806
79.25,0.5,241.66806
79.25,0.5,241.61806
79.25,0.5,241.56806
79.25,0.5,241.51806
79.25,0.5,241.46806
79.25,0.5,241.41806
79.25,0.5,241.36806
79.25,0.5,241.31806
79.25,0.5,241.26806
79.25,0.5,241.21806
79.25,0.5,241.16806
79.25,0.5,241.11806
79.25,0.5,241.06806
79.25,0.5,241.01806
79.25,0.5,240.96806
79.25,0.5,240.91806
79.25,0.5,240.86806
79.25,0.5,240.81806
79.25,0.5,240.76806
79.25,0.5,240.71806
79.25,0.5,240.66806
79.25,0.5,240.61806
79.25,0.5,240.56806
79.25,0.5,240.51806
79.25,0.5,240.46806
79.25,0.5,240.41806
79.25,0.5,240.36806
79.25,0.5,240.31806
79.25,0.5,240.26806
79.25,0.5,240.21806
79.25,0.5,240.16806
79.25,0.5,240.11806
79.75,0.5,241.887
79.75,0.5,241.837
79.75,0.5,241.787
79.75,0.5,241.737
79.75,0.5,241.687
79.75,0.5,241.637
79.75,0.5,241.587
79.75,0.5,241.537
79.75,0.5,241.487
79.75,0.5,241.437
79.75,0.5,241.387
79.75,0.5,241.337
79.75,0.5,241.287
79.75,0.5,241.237
79.75,0.5,241.187
79.75,0.5,241.137
79.75,0.5,241.087
79.75,0.5,241.037
79.75,0.5,240.987
79.75,0.5,240.937
79.75,0.5,240.887
79.75,0.5,240.837
79.75,0.5,240.787
79.75,0.5,240.737
79.75,0.5,240.687
79.75,0.5,240.637
79.75,0.5,240.587
79.75,0.5,240.537
79.75,0.5,240.487
79.75,0.5,240.437
79.75,0.5,240.387
79.75,0.5,240.337
79.75,0.5,240.287
79.75,0.5,240.237
79.75,0.5,240.187
79.75,0.5,240.137
80.25,0.5,241.90763
80.25,0.5,241.85763
80.25,0.5,241.80762
80.25,0.5,241.75763
80.25,0.5,241.70763
80.25,0.5,241.65763
80.25,0.5,241.60763
80.25,0.5,241.55762
80.25,0.5,241.50763
80.25,0.5,241.45763
80.25,0.5,241.40763
80.25,0.5,241.35763
80.25,0.5,241.30762
80.25,0.5,241.25763
80.25,0.5,241.20763
80.25,0.5,241.15763
80.25,0.5,241.10763
80.25,0.5,241.05762
80.25,0.5,241.00763
80.25,0.5,240.95763
80.25,0.5,240.90763
80.25,0.5,240.85763
80.25,0.5,240.80762
80.25,0.5,240.75763
80.25,0.5,240.70763
80.25,0.5,240.65763
80.25,0.5,240.60763
80.25,0.5,240.55762
80.25,0.5,240.50763
80.25,0.5,240.45763
80.25,0.5,240.40763
80.25,0.5,240.35763
80.25,0.5,240.30762
80.25,0.5,240.25763
80.25,0.5,240.20763
80.25,0.5,240.15763
77.75,0.5,240.01371
77.75,0.5,239.96371
77.75,0.5,239.91371
77.75,0.5,239.86371
77.75,0.5,239.68871
77.75,0.5,239.13871
77.75,0.5,238.08871
77.75,0.5,236.53871
77.75,0.5,234.48871
77.75,0.5,231.93871
77.75,0.5,228.88871
77.75,0.5,225.33871
78.25,0.5,240.03183
78.25,0.5,239.98183
78.25,0.5,239.93182
78.25,0.5,239.88182
78.25,0.5,239.70682
78.25,0.5,239.15683
78.25,0.5,238.10683
78.25,0.5,236.55682
78.25,0.5,234.50682
78.25,0.5,231.95682
78.25,0.5,228.90683
78.25,0.5,225.35683
78.75,0.5,240.04994
78.75,0.5,239.99994
78.75,0.5,239.94994
78.75,0.5,239.89994
78.75,0.5,239.72494
78.75,0.5,239.17494
78.75,0.5,238.12494
78.75,0.5,236.57494
78.75,0.5,234.52494
78.75,0.5,231.97494
78.75,0.5,228.92494
78.75,0.5,225.37494
79.25,0.5,240.06806
79.25,0.5,240.01806
79.25,0.5,239.96806
79.25,0.5,239.91806
79.25,0.5,239.74306
79.25,0.5,239.19306
79.25,0.5,238.14306
79.25,0.5,236.59306
79.25,0.5,234.54306
79.25,0.5,231.99306
79.25,0.5,228.94306
79.25,0.5,225.39306
79.75,0.5,240.087
79.75,0.5,240.037
79.75,0.5,239.987
79.75,0.5,239.937
79.75,0.5,239.762
79.75,0.5,239.212
79.75,0.5,238.162
79.75,0.5,236.612
79.75,0.5,234.562
79.75,0.5,232.012
79.75,0.5,228.962
79.75,0.5,225.412
80.25,0.5,240.10763
80.25,0.5,240.05762
80.25,0.5,240.00763
80.25,0.5,239.95763
80.25,0.5,239.78263
80.25,0.5,239.23263
80.25,0.5,238.18262
80.25,0.5,236.63263
80.25,0.5,234.58263
80.25,0.5,232.03263
80.25,0.5,228.98263
80.25,0.5,225.43262
80.75,0.5,241.92912
80.75,0.5,241.87912
80.75,0.5,241.82912
80.75,0.5,241.77912
80.75,0.5,241.72912
80.75,0.5,241.67912
80.75,0.5,241.62912
80.75,0.5,241.57912
80.75,0.5,241.52912
80.75,0.5,241.47912
80.75,0.5,241.42912
80.75,0.5,241.37912
80.75,0.5,241.32912
80.75,0.5,241.27912
80.75,0.5,241.22912
80.75,0.5,241.17912
80.75,0.5,241.12912
80.75,0.5,241.07912
80.75,0.5,241.02912
80.75,0.5,240.97912
80.75,0.5,240.92912
80.75,0.5,240.87912
80.75,0.5,240.82912
80.75,0.5,240.77912
80.75,0.5,240.72912
80.75,0.5,240.67912
80.75,0.5,240.62912
80.75,0.5,240.57912
80.75,0.5,240.52912
80.75,0.5,240.47912
80.75,0.5,240.42912
80.75,0.5,240.37912
80.75,0.5,240.32912
80.75,0.5,240.27912
80.75,0.5,240.22912
80.75,0.5,240.17912
81.25,0.5,241.95061
81.25,0.5,241.90061
81.25,0.5,241.85061
81.25,0.5,241.80061
81.25,0.5,241.75061
81.25,0.5,241.70061
81.25,0.5,241.65061
81.25,0.5,241.60061
81.25,0.5,241.55061
81.25,0.5,241.50061
81.25,0.5,241.45061
81.25,0.5,241.40061
81.25,0.5,241.35061
81.25,0.5,241.30061
81.25,0.5,241.25061
81.25,0.5,241.20061
81.25,0.5,241.15061
81.25,0.5,241.10061
81.25,0.5,241.05061
81.25,0.5,241.00061
81.25,0.5,240.95061
81.25,0.5,240.90061
81.25,0.5,240.85061
81.25,0.5,240.80061
81.25,0.5,240.75061
81.25,0.5,240.70061
81.25,0.5,240.65061
81.25,0.5,240.60061
81.25,0.5,240.55061
81.25,0.5,240.50061
81.25,0.5,240.45061
81.25,0.5,240.40061
81.25,0.5,240.35061
81.25,0.5,240.30061
81.25,0.5,240.25061
81.25,0.5,240.20061
81.75,0.5,241.9721
81.75,0.5,241.9221
81.75,0.5,241.8721
81.75,0.5,241.8221
81.75,0.5,241.7721
81.75,0.5,241.7221
81.75,0.5,241.6721
81.75,0.5,241.6221
81.75,0.5,241.5721
81.75,0.5,241.5221
81.75,0.5,241.4721
81.75,0.5,241.4221
81.75,0.5,241.3721
81.75,0.5,241.3221
81.75,0.5,241.2721
81.75,0.5,241.2221
81.75,0.5,241.1721
81.75,0.5,241.1221
81.75,0.5,241.0721
81.75,0.5,241.0221
81.75,0.5,240.9721
81.75,0.5,240.9221
81.75,0.5,240.8721
81.75,0.5,240.8221
81.75,0.5,240.7721
81.75,0.5,240.7221
81.75,0.5,240.6721
81.75,0.5,240.6221
81.75,0.5,240.5721
81.75,0.5,240.5221
81.75,0.5,240.4721
81.75,0.5,240.4221
81.75,0.5,240.3721
81.75,0.5,240.3221
81.75,0.5,240.2721
81.75,0.5,240.2221
82.25,0.5,241.99359
82.25,0.5,241.94359
82.25,0.5,241.89359
82.25,0.5,241.84359
82.25,0.5,241.79359
82.25,0.5,241.74359
82.25,0.5,241.69359
82.25,0.5,241.64359
82.25,0.5,241.59359
82.25,0.5,241.54359
82.25,0.5,241.49359
82.25,0.5,241.44359
82.25,0.5,241.39359
82.25,0.5,241.34359
82.25,0.5,241.29359
82.25,0.5,241.24359
82.25,0.5,241.19359
82.25,0.5,241.14359
82.25,0.5,241.09359
82.25,0.5,241.04359
82.25,0.5,240.99359
82.25,0.5,240.94359
82.25,0.5,240.89359
82.25,0.5,240.84359
82.25,0.5,240.79359
82.25,0.5,240.74359
82.25,0.5,240.69359
82.25,0.5,240.64359
82.25,0.5,240.59359
82.25,0.5,240.54359
82.25,0.5,240.49359
82.25,0.5,240.44359
82.25,0.5,240.39359
82.25,0.5,240.34359
82.25,0.5,240.29359
82.25,0.5,240.24359
82.75,0.5,242.01508
82.75,0.5,241.96508
82.75,0.5,241.91508
82.75,0.5,241.86508
82.75,0.5,241.81508
82.75,0.5,241.76508
82.75,0.5,241.71508
82.75,0.5,241.66508
82.75,0.5,241.61508
82.75,0.5,241.56508
82.75,0.5,241.51508
82.75,0.5,241.46508
82.75,0.5,241.41508
82.75,0.5,241.36508
82.75,0.5,241.31508
82.75,0.5,241.26508
82.75,0.5,241.21508
82.75,0.5,241.16508
82.75,0.5,241.11508
82.75,0.5,241.06508
82.75,0.5,241.01508
82.75,0.5,240.96508
82.75,0.5,240.91508
82.75,0.5,240.86508
82.75,0.5,240.81508
82.75,0.5,240.76508
82.75,0.5,240.71508
82.75,0.5,240.66508
82.75,0.5,240.61508
82.75,0.5,240.56508
82.75,0.5,240.51508
82.75,0.5,240.46508
82.75,0.5,240.41508
82.75,0.5,240.36508
82.75,0.5,240.31508
82.75,0.5,240.26508
83.25,0.5,242.03657
83.25,0.5,241.98657
83.25,0.5,241.93657
83.25,0.5,241.88657
83.25,0.5,241.83657
83.25,0.5,241.78657
83.25,0.5,241.73657
83.25,0.5,241.68657
83.25,0.5,241.63657
83.25,0.5,241.58657
83.25,0.5,241.53657
83.25,0.5,241.48657
83.25,0.5,241.43657
83.25,0.5,241.38657
83.25,0.5,241.33657
83.25,0.5,241.28657
83.25,0.5,241.23657
83.25,0.5,241.18657
83.25,0.5,241.13657
83.25,0.5,241.08657
83.25,0.5,241.03657
83.25,0.5,240.98657
83.25,0.5,240.93657
83.25,0.5,240.88657
83.25,0.5,240.83657
83.25,0.5,240.78657
83.25,0.5,240.73657
83.25,0.5,240.68657
83.25,0.5,240.63657
83.25,0.5,240.58657
83.25,0.5,240.53657
83.25,0.5,240.48657
83.25,0.5,240.43657
83.25,0.5,240.38657
83.25,0.5,240.33657
83.25,0.5,240.28657
80.75,0.5,240.12912
80.75,0.5,240.07912
80.75,0.5,240.02912
80.75,0.5,239.97912
80.75,0.5,239.80412
80.75,0.5,239.25412
80.75,0.5,238.20412
80.75,0.5,236.65412
80.75,0.5,234.60412
80.75,0.5,232.05412
80.75,0.5,229.00412
80.75,0.5,225.45412
81.25,0.5,240.15061
81.25,0.5,240.10061
81.25,0.5,240.05061
81.25,0.5,240.00061
81.25,0.5,239.82561
81.25,0.5,239.27561
81.25,0.5,238.22561
81.25,0.5,236.67561
81.25,0.5,234.62561
81.25,0.5,232.07561
81.25,0.5,229.02561
81.25,0.5,225.47561
81.75,0.5,240.1721
81.75,0.5,240.1221
81.75,0.5,240.0721
81.75,0.5,240.0221
81.75,0.5,239.8471
81.75,0.5,239.2971
81.75,0.5,238.2471
81.75,0.5,236.6971
81.75,0.5,234.6471
81.75,0.5,232.0971
81.75,0.5,229.0471
81.75,0.5,225.4971
82.25,0.5,240.19359
82.25,0.5,240.14359
82.25,0.5,240.09359
82.25,0.5,240.04359
82.25,0.5,239.86859
82.25,0.5,239.31859
82.25,0.5,238.26859
82.25,0.5,236.71859
82.25,0.5,234.66859
82.25,0.5,232.11859
82.25,0.5,229.06859
82.25,0.5,225.51859
82.75,0.5,240.21508
82.75,0.5,240.16508
82.75,0.5,240.11508
82.75,0.5,240.06508
82.75,0.5,239.89008
82.75,0.5,239.34008
82.75,0.5,238.29008
82.75,0.5,236.74008
82.75,0.5,234.69008
82.75,0.5,232.14008
82.75,0.5,229.09008
82.75,0.5,225.54008
83.25,0.5,240.23657
83.25,0.5,240.18657
83.25,0.5,240.13657
83.25,0.5,240.08657
83.25,0.5,239.91157
83.25,0.5,239.36157
83.25,0.5,238.31157
83.25,0.5,236.76157
83.25,0.5,234.71157
83.25,0.5,232.16157
83.25,0.5,229.11157
83.25,0.5,225.56157
83.75,0.5,242.05798
83.75,0.5,242.00799
83.75,0.5,241.95798
83.75,0.5,241.90798
83.75,0.5,241.85798
83.75,0.5,241.80798
83.75,0.5,241.75799
83.75,0.5,241.70798
83.75,0.5,241.65798
83.75,0.5,241.60798
83.75,0.5,241.55798
83.75,0.5,241.50799
83.75,0.5,241.45798
83.75,0.5,241.40798
83.75,0.5,241.35798
83.75,0.5,241.30798
83.75,0.5,241.25799
83.75,0.5,241.20798
83.75,0.5,241.15798
83.75,0.5,241.10798
83.75,0.5,241.05798
83.75,0.5,241.00799
83.75,0.5,240.95798
83.75,0.5,240.90798
83.75,0.5,240.85798
83.75,0.5,240.80798
83.75,0.5,240.75799
83.75,0.5,240.70798
83.75,0.5,240.65798
83.75,0.5,240.60798
83.75,0.5,240.55798
83.75,0.5,240.50799
83.75,0.5,240.45798
83.75,0.5,240.40798
83.75,0.5,240.35798
83.75,0.5,240.30798
84.25,0.5,242.07924
84.25,0.5,242.02924
84.25,0.5,241.97924
84.25,0.5,241.92924
84.25,0.5,241.87923
84.25,0.5,241.82924
84.25,0.5,241.77924
84.25,0.5,241.72924
84.25,0.5,241.67924
84.25,0.5,241.62923
84.25,0.5,241.57924
84.25,0.5,241.52924
84.25,0.5,241.47924
84.25,0.5,241.42924
84.25,0.5,241.37923
84.25,0.5,241.32924
84.25,0.5,241.27924
84.25,0.5,241.22924
84.25,0.5,241.17924
84.25,0.5,241.12923
84.25,0.5,241.07924
84.25,0.5,241.02924
84.25,0.5,240.97924
84.25,0.5,240.92924
84.25,0.5,240.87923
84.25,0.5,240.82924
84.25,0.5,240.77924
84.25,0.5,240.72924
84.25,0.5,240.67924
84.25,0.5,240.62923
84.25,0.5,240.57924
84.25,0.5,240.52924
84.25,0.5,240.47924
84.25,0.5,240.42924
84.25,0.5,240.37923
84.25,0.5,240.32924
84.75,0.5,242.10041
84.75,0.5,242.05041
84.75,0.5,242.00042
84.75,0.5,241.95042
84.75,0.5,241.90041
84.75,0.5,241.85041
84.75,0.5,241.80041
84.75,0.5,241.75042
84.75,0.5,241.70042
84.75,0.5,241.65041
84.75,0.5,241.60041
84.75,0.5,241.55041
84.75,0.5,241.50042
84.75,0.5,241.45042
84.75,0.5,241.40041
84.75,0.5,241.35041
84.75,0.5,241.30041
84.75,0.5,241.25042
84.75,0.5,241.20042
84.75,0.5,241.15041
84.75,0.5,241.10041
84.75,0.5,241.05041
84.75,0.5,241.00042
84.75,0.5,240.95042
84.75,0.5,240.90041
84.75,0.5,240.85041
84.75,0.5,240.80041
84.75,0.5,240.75042
84.75,0.5,240.70042
84.75,0.5,240.65041
84.75,0.5,240.60041
84.75,0.5,240.55041
84.75,0.5,240.50042
84.75,0.5,240.45042
84.75,0.5,240.40041
84.75,0.5,240.35041
85.25,0.5,242.12159
85.25,0.5,242.07159
85.25,0.5,242.02159
85.25,0.5,241.97159
85.25,0.5,241.92159
85.25,0.5,241.87159
85.25,0.5,241.82159
85.25,0.5,241.77159
85.25,0.5,241.72159
85.25,0.5,241.67159
85.25,0.5,241.62159
85.25,0.5,241.57159
85.25,0.5,241.52159
85.25,0.5,241.47159
85.25,0.5,241.42159
85.25,0.5,241.37159
85.25,0.5,241.32159
85.25,0.5,241.27159
85.25,0.5,241.22159
85.25,0.5,241.17159
85.25,0.5,241.12159
85.25,0.5,241.07159
85.25,0.5,241.02159
85.25,0.5,240.97159
85.25,0.5,240.92159
85.25,0.5,240.87159
85.25,0.5,240.82159
85.25,0.5,240.77159
85.25,0.5,240.72159
85.25,0.5,240.67159
85.25,0.5,240.62159
85.25,0.5,240.57159
85.25,0.5,240.52159
85.25,0.5,240.47159
85.25,0.5,240.42159
85.25,0.5,240.37159
85.75,0.5,242.14277
85.75,0.5,242.09277
85.75,0.5,242.04276
85.75,0.5,241.99276
85.75,0.5,241.94277
85.75,0.5,241.89277
85.75,0.5,241.84277
85.75,0.5,241.79276
85.75,0.5,241.74276
85.75,0.5,241.69277
85.75,0.5,241.64277
85.75,0.5,241.59277
85.75,0.5,241.54276
85.75,0.5,241.49276
85.75,0.5,241.44277
85.75,0.5,241.39277
85.75,0.5,241.34277
85.75,0.5,241.29276
85.75,0.5,241.24276
85.75,0.5,241.19277
85.75,0.5,241.14277
85.75,0.5,241.09277
85.75,0.5,241.04276
85.75,0.5,240.99276
85.75,0.5,240.94277
85.75,0.5,240.89277
85.75,0.5,240.84277
85.75,0.5,240.79276
85.75,0.5,240.74276
85.75,0.5,240.69277
85.75,0.5,240.64277
85.75,0.5,240.59277
85.75,0.5,240.54276
85.75,0.5,240.49276
85.75,0.5,240.44277
85.75,0.5,240.39277
86.25,0.5,242.16394
86.25,0.5,242.11395
86.25,0.5,242.06394
86.25,0.5,242.01394
86.25,0.5,241.96394
86.25,0.5,241.91394
86.25,0.5,241.86395
86.25,0.5,241.81394
86.25,0.5,241.76394
86.25,0.5,241.71394
86.25,0.5,241.66394
86.25,0.5,241.61395
86.25,0.5,241.56394
86.25,0.5,241.51394
86.25,0.5,241.46394
86.25,0.5,241.41394
86.25,0.5,241.36395
86.25,0.5,241.31394
86.25,0.5,241.26394
86.25,0.5,241.21394
86.25,0.5,241.16394
86.25,0.5,241.11395
86.25,0.5,241.06394
86.25,0.5,241.01394
86.25,0.5,240.96394
86.25,0.5,240.91394
86.25,0.5,240.86395
86.25,0.5,240.81394
86.25,0.5,240.76394
86.25,0.5,240.71394
86.25,0.5,240.66394
86.25,0.5,240.61395
86.25,0.5,240.56394
86.25,0.5,240.51394
86.25,0.5,240.46394
86.25,0.5,240.41394
83.75,0.5,240.25799
83.75,0.5,240.20798
83.75,0.5,240.15798
83.75,0.5,240.10798
83.75,0.5,239.93298
83.75,0.5,239.38299
83.75,0.5,238.33298
83.75,0.5,236.78298
83.75,0.5,234.73298
83.75,0.5,232.18298
83.75,0.5,229.13299
83.75,0.5,225.58298
84.25,0.5,240.27924
84.25,0.5,240.22924
84.25,0.5,240.17924
84.25,0.5,240.12923
84.25,0.5,239.95424
84.25,0.5,239.40424
84.25,0.5,238.35424
84.25,0.5,236.80424
84.25,0.5,234.75423
84.25,0.5,232.20424
84.25,0.5,229.15424
84.25,0.5,225.60424
84.75,0.5,240.30041
84.75,0.5,240.25042
84.75,0.5,240.20042
84.75,0.5,240.15041
84.75,0.5,239.97541
84.75,0.5,239.42541
84.75,0.5,238.37542
84.75,0.5,236.82542
84.75,0.5,234.77541
