"Points:0","Points:1","Points:2"
24.75,0.5,246.90209
24.75,0.5,246.85209
24.75,0.5,246.80209
24.75,0.5,246.75209
24.75,0.5,246.70209
24.75,0.5,246.65209
24.75,0.5,246.60209
24.75,0.5,246.55209
24.75,0.5,246.50209
24.75,0.5,246.45209
22.75,0.5,246.4529
22.75,0.5,246.4029
22.75,0.5,246.35291
22.75,0.5,246.3029
22.75,0.5,246.1279
22.75,0.5,245.5779
22.75,0.5,244.5279
22.75,0.5,242.97791
22.75,0.5,240.9279
22.75,0.5,238.3779
22.75,0.5,235.3279
22.75,0.5,231.7779
23.25,0.5,246.44075
23.25,0.5,246.39075
23.25,0.5,246.34075
23.25,0.5,246.29075
23.25,0.5,246.11575
23.25,0.5,245.56575
23.25,0.5,244.51575
23.25,0.5,242.96575
23.25,0.5,240.91575
23.25,0.5,238.36575
23.25,0.5,235.31575
23.25,0.5,231.76575
23.75,0.5,246.42814
23.75,0.5,246.37814
23.75,0.5,246.32814
23.75,0.5,246.27814
23.75,0.5,246.10314
23.75,0.5,245.55314
23.75,0.5,244.50314
23.75,0.5,242.95314
23.75,0.5,240.90314
23.75,0.5,238.35314
23.75,0.5,235.30314
23.75,0.5,231.75314
24.25,0.5,246.41512
24.25,0.5,246.36512
24.25,0.5,246.31512
24.25,0.5,246.26511
24.25,0.5,246.09011
24.25,0.5,245.54012
24.25,0.5,244.49012
24.25,0.5,242.94012
24.25,0.5,240.89011
24.25,0.5,238.34011
24.25,0.5,235.29012
24.25,0.5,231.74012
24.75,0.5,246.40209
24.75,0.5,246.35209
24.75,0.5,246.30209
24.75,0.5,246.25209
24.75,0.5,246.07709
24.75,0.5,245.52709
24.75,0.5,244.47709
24.75,0.5,242.92709
24.75,0.5,240.87709
24.75,0.5,238.32709
24.75,0.5,235.27709
24.75,0.5,231.72709
25.25,0.5,248.18906
25.25,0.5,248.13906
25.25,0.5,248.08907
25.25,0.5,248.03907
25.25,0.5,247.98907
25.25,0.5,247.93906
25.25,0.5,247.88906
25.25,0.5,247.83907
25.25,0.5,247.78907
25.25,0.5,247.73907
25.25,0.5,247.68906
25.25,0.5,247.63906
25.25,0.5,247.58907
25.25,0.5,247.53907
25.25,0.5,247.48907
25.25,0.5,247.43906
25.25,0.5,247.38906
25.25,0.5,247.33907
25.25,0.5,247.28907
25.25,0.5,247.23907
25.25,0.5,247.18906
25.25,0.5,247.13906
25.25,0.5,247.08907
25.25,0.5,247.03907
25.25,0.5,246.98907
25.25,0.5,246.93906
25.25,0.5,246.88906
25.25,0.5,246.83907
25.25,0.5,246.78907
25.25,0.5,246.73907
25.25,0.5,246.68906
25.25,0.5,246.63906
25.25,0.5,246.58907
25.25,0.5,246.53907
25.25,0.5,246.48907
25.25,0.5,246.43906
25.75,0.5,248.17604
25.75,0.5,248.12604
25.75,0.5,248.07604
25.75,0.5,248.02604
25.75,0.5,247.97604
25.75,0.5,247.92604
25.75,0.5,247.87604
25.75,0.5,247.82604
25.75,0.5,247.77604
25.75,0.5,247.72604
25.75,0.5,247.67604
25.75,0.5,247.62604
25.75,0.5,247.57604
25.75,0.5,247.52604
25.75,0.5,247.47604
25.75,0.5,247.42604
25.75,0.5,247.37604
25.75,0.5,247.32604
25.75,0.5,247.27604
25.75,0.5,247.22604
25.75,0.5,247.17604
25.75,0.5,247.12604
25.75,0.5,247.07604
25.75,0.5,247.02604
25.75,0.5,246.97604
25.75,0.5,246.92604
25.75,0.5,246.87604
25.75,0.5,246.82604
25.75,0.5,246.77604
25.75,0.5,246.72604
25.75,0.5,246.67604
25.75,0.5,246.62604
25.75,0.5,246.57604
25.75,0.5,246.52604
25.75,0.5,246.47604
25.75,0.5,246.42604
26.25,0.5,248.16302
26.25,0.5,248.11301
26.25,0.5,248.06301
26.25,0.5,248.01302
26.25,0.5,247.96302
26.25,0.5,247.91302
26.25,0.5,247.86301
26.25,0.5,247.81301
26.25,0.5,247.76302
26.25,0.5,247.71302
26.25,0.5,247.66302
26.25,0.5,247.61301
26.25,0.5,247.56301
26.25,0.5,247.51302
26.25,0.5,247.46302
26.25,0.5,247.41302
26.25,0.5,247.36301
26.25,0.5,247.31301
26.25,0.5,247.26302
26.25,0.5,247.21302
26.25,0.5,247.16302
26.25,0.5,247.11301
26.25,0.5,247.06301
26.25,0.5,247.01302
26.25,0.5,246.96302
26.25,0.5,246.91302
26.25,0.5,246.86301
26.25,0.5,246.81301
26.25,0.5,246.76302
26.25,0.5,246.71302
26.25,0.5,246.66302
26.25,0.5,246.61301
26.25,0.5,246.56301
26.25,0.5,246.51302
26.25,0.5,246.46302
26.25,0.5,246.41302
26.75,0.5,248.14999
26.75,0.5,248.09999
26.75,0.5,248.04999
26.75,0.5,247.99999
26.75,0.5,247.94999
26.75,0.5,247.89999
26.75,0.5,247.84999
26.75,0.5,247.79999
26.75,0.5,247.74999
26.75,0.5,247.69999
26.75,0.5,247.64999
26.75,0.5,247.59999
26.75,0.5,247.54999
26.75,0.5,247.49999
26.75,0.5,247.44999
26.75,0.5,247.39999
26.75,0.5,247.34999
26.75,0.5,247.29999
26.75,0.5,247.24999
26.75,0.5,247.19999
26.75,0.5,247.14999
26.75,0.5,247.09999
26.75,0.5,247.04999
26.75,0.5,246.99999
26.75,0.5,246.94999
26.75,0.5,246.89999
26.75,0.5,246.84999
26.75,0.5,246.79999
26.75,0.5,246.74999
26.75,0.5,246.69999
26.75,0.5,246.64999
26.75,0.5,246.59999
26.75,0.5,246.54999
26.75,0.5,246.49999
26.75,0.5,246.44999
26.75,0.5,246.39999
25.25,0.5,246.38906
25.25,0.5,246.33907
25.25,0.5,246.28907
25.25,0.5,246.23907
25.25,0.5,246.06406
25.25,0.5,245.51406
25.25,0.5,244.46407
25.25,0.5,242.91407
25.25,0.5,240.86407
25.25,0.5,238.31406
25.25,0.5,235.26406
25.25,0.5,231.71407
25.75,0.5,246.37604
25.75,0.5,246.32604
25.75,0.5,246.27604
25.75,0.5,246.22604
25.75,0.5,246.05104
25.75,0.5,245.50104
25.75,0.5,244.45104
25.75,0.5,242.90104
25.75,0.5,240.85104
25.75,0.5,238.30104
25.75,0.5,235.25104
25.75,0.5,231.70104
26.25,0.5,246.36301
26.25,0.5,246.31301
26.25,0.5,246.26302
26.25,0.5,246.21302
26.25,0.5,246.03802
26.25,0.5,245.48801
26.25,0.5,244.43801
26.25,0.5,242.88802
26.25,0.5,240.83802
26.25,0.5,238.28802
26.25,0.5,235.23801
26.25,0.5,231.68801
26.75,0.5,246.34999
26.75,0.5,246.29999
26.75,0.5,246.24999
26.75,0.5,246.19999
26.75,0.5,246.02499
26.75,0.5,245.47499
26.75,0.5,244.42499
26.75,0.5,242.87499
26.75,0.5,240.82499
26.75,0.5,238.27499
26.75,0.5,235.22499
26.75,0.5,231.67499
27.25,0.5,248.13649
27.25,0.5,248.08649
27.25,0.5,248.03648
27.25,0.5,247.98648
27.25,0.5,247.93648
27.25,0.5,247.88649
27.25,0.5,247.83649
27.25,0.5,247.78648
27.25,0.5,247.73648
27.25,0.5,247.68648
27.25,0.5,247.63649
27.25,0.5,247.58649
27.25,0.5,247.53648
27.25,0.5,247.48648
27.25,0.5,247.43648
27.25,0.5,247.38649
27.25,0.5,247.33649
27.25,0.5,247.28648
27.25,0.5,247.23648
27.25,0.5,247.18648
27.25,0.5,247.13649
27.25,0.5,247.08649
27.25,0.5,247.03648
27.25,0.5,246.98648
27.25,0.5,246.93648
27.25,0.5,246.88649
27.25,0.5,246.83649
27.25,0.5,246.78648
27.25,0.5,246.73648
27.25,0.5,246.68648
27.25,0.5,246.63649
27.25,0.5,246.58649
27.25,0.5,246.53648
27.25,0.5,246.48648
27.25,0.5,246.43648
27.25,0.5,246.38649
27.75,0.5,248.1213
27.75,0.5,248.0713
27.75,0.5,248.0213
27.75,0.5,247.9713
27.75,0.5,247.9213
27.75,0.5,247.8713
27.75,0.5,247.8213
27.75,0.5,247.7713
27.75,0.5,247.7213
27.75,0.5,247.6713
27.75,0.5,247.6213
27.75,0.5,247.5713
27.75,0.5,247.5213
27.75,0.5,247.4713
27.75,0.5,247.4213
27.75,0.5,247.3713
27.75,0.5,247.3213
27.75,0.5,247.2713
27.75,0.5,247.2213
27.75,0.5,247.1713
27.75,0.5,247.1213
27.75,0.5,247.0713
27.75,0.5,247.0213
27.75,0.5,246.9713
27.75,0.5,246.9213
27.75,0.5,246.8713
27.75,0.5,246.8213
27.75,0.5,246.7713
27.75,0.5,246.7213
27.75,0.5,246.6713
27.75,0.5,246.6213
27.75,0.5,246.5713
27.75,0.5,246.5213
27.75,0.5,246.4713
27.75,0.5,246.4213
27.75,0.5,246.3713
28.25,0.5,248.10492
28.25,0.5,248.05493
28.25,0.5,248.00493
28.25,0.5,247.95493
28.25,0.5,247.90492
28.25,0.5,247.85492
28.25,0.5,247.80493
28.25,0.5,247.75493
28.25,0.5,247.70493
28.25,0.5,247.65492
28.25,0.5,247.60492
28.25,0.5,247.55493
28.25,0.5,247.50493
28.25,0.5,247.45493
28.25,0.5,247.40492
28.25,0.5,247.35492
28.25,0.5,247.30493
28.25,0.5,247.25493
28.25,0.5,247.20493
28.25,0.5,247.15492
28.25,0.5,247.10492
28.25,0.5,247.05493
28.25,0.5,247.00493
28.25,0.5,246.95493
28.25,0.5,246.90492
28.25,0.5,246.85492
28.25,0.5,246.80493
28.25,0.5,246.75493
28.25,0.5,246.70493
28.25,0.5,246.65492
28.25,0.5,246.60492
28.25,0.5,246.55493
28.25,0.5,246.50493
28.25,0.5,246.45493
28.25,0.5,246.40492
28.25,0.5,246.35492
28.75,0.5,248.08855
28.75,0.5,248.03855
28.75,0.5,247.98855
28.75,0.5,247.93855
28.75,0.5,247.88855
28.75,0.5,247.83855
28.75,0.5,247.78855
28.75,0.5,247.73855
28.75,0.5,247.68855
28.75,0.5,247.63855
28.75,0.5,247.58855
28.75,0.5,247.53855
28.75,0.5,247.48855
28.75,0.5,247.43855
28.75,0.5,247.38855
28.75,0.5,247.33855
28.75,0.5,247.28855
28.75,0.5,247.23855
28.75,0.5,247.18855
28.75,0.5,247.13855
28.75,0.5,247.08855
28.75,0.5,247.03855
28.75,0.5,246.98855
28.75,0.5,246.93855
28.75,0.5,246.88855
28.75,0.5,246.83855
28.75,0.5,246.78855
28.75,0.5,246.73855
28.75,0.5,246.68855
28.75,0.5,246.63855
28.75,0.5,246.58855
28.75,0.5,246.53855
28.75,0.5,246.48855
28.75,0.5,246.43855
28.75,0.5,246.38855
28.75,0.5,246.33855
27.25,0.5,246.33649
27.25,0.5,246.28648
27.25,0.5,246.23648
27.25,0.5,246.18648
27.25,0.5,246.01149
27.25,0.5,245.46149
27.25,0.5,244.41148
27.25,0.5,242.86148
27.25,0.5,240.81148
27.25,0.5,238.26149
27.25,0.5,235.21149
27.25,0.5,231.66148
27.75,0.5,246.3213
27.75,0.5,246.2713
27.75,0.5,246.2213
27.75,0.5,246.1713
27.75,0.5,245.9963
27.75,0.5,245.4463
27.75,0.5,244.3963
27.75,0.5,242.8463
27.75,0.5,240.7963
27.75,0.5,238.2463
27.75,0.5,235.1963
27.75,0.5,231.6463
28.25,0.5,246.30493
28.25,0.5,246.25493
28.25,0.5,246.20493
28.25,0.5,246.15492
28.25,0.5,245.97992
28.25,0.5,245.42993
28.25,0.5,244.37993
28.25,0.5,242.82993
28.25,0.5,240.77992
28.25,0.5,238.22992
28.25,0.5,235.17993
28.25,0.5,231.62993
28.75,0.5,246.28855
28.75,0.5,246.23855
28.75,0.5,246.18855
28.75,0.5,246.13855
28.75,0.5,245.96355
28.75,0.5,245.41355
28.75,0.5,244.36355
28.75,0.5,242.81355
28.75,0.5,240.76355
28.75,0.5,238.21355
28.75,0.5,235.16355
28.75,0.5,231.61355
29.25,0.5,248.07217
29.25,0.5,248.02217
29.25,0.5,247.97217
29.25,0.5,247.92218
29.25,0.5,247.87218
29.25,0.5,247.82217
29.25,0.5,247.77217
29.25,0.5,247.72217
29.25,0.5,247.67218
29.25,0.5,247.62218
29.25,0.5,247.57217
29.25,0.5,247.52217
29.25,0.5,247.47217
29.25,0.5,247.42218
29.25,0.5,247.37218
29.25,0.5,247.32217
29.25,0.5,247.27217
29.25,0.5,247.22217
29.25,0.5,247.17218
29.25,0.5,247.12218
29.25,0.5,247.07217
29.25,0.5,247.02217
29.25,0.5,246.97217
29.25,0.5,246.92218
29.25,0.5,246.87218
29.25,0.5,246.82217
29.25,0.5,246.77217
29.25,0.5,246.72217
29.25,0.5,246.67218
29.25,0.5,246.62218
29.25,0.5,246.57217
29.25,0.5,246.52217
29.25,0.5,246.47217
29.25,0.5,246.42218
29.25,0.5,246.37218
29.25,0.5,246.32217
29.75,0.5,248.0558
29.75,0.5,248.0058
29.75,0.5,247.9558
29.75,0.5,247.9058
29.75,0.5,247.8558
29.75,0.5,247.8058
29.75,0.5,247.7558
29.75,0.5,247.7058
29.75,0.5,247.6558
29.75,0.5,247.6058
29.75,0.5,247.5558
29.75,0.5,247.5058
29.75,0.5,247.4558
29.75,0.5,247.4058
29.75,0.5,247.3558
29.75,0.5,247.3058
29.75,0.5,247.2558
29.75,0.5,247.2058
29.75,0.5,247.1558
29.75,0.5,247.1058
29.75,0.5,247.0558
29.75,0.5,247.0058
29.75,0.5,246.9558
29.75,0.5,246.9058
29.75,0.5,246.8558
29.75,0.5,246.8058
29.75,0.5,246.7558
29.75,0.5,246.7058
29.75,0.5,246.6558
29.75,0.5,246.6058
29.75,0.5,246.5558
29.75,0.5,246.5058
29.75,0.5,246.4558
29.75,0.5,246.4058
29.75,0.5,246.3558
29.75,0.5,246.3058
30.25,0.5,248.03942
30.25,0.5,247.98943
30.25,0.5,247.93942
30.25,0.5,247.88942
30.25,0.5,247.83942
30.25,0.5,247.78942
30.25,0.5,247.73943
30.25,0.5,247.68942
30.25,0.5,247.63942
30.25,0.5,247.58942
30.25,0.5,247.53942
30.25,0.5,247.48943
30.25,0.5,247.43942
30.25,0.5,247.38942
30.25,0.5,247.33942
30.25,0.5,247.28942
30.25,0.5,247.23943
30.25,0.5,247.18942
30.25,0.5,247.13942
30.25,0.5,247.08942
30.25,0.5,247.03942
30.25,0.5,246.98943
30.25,0.5,246.93942
30.25,0.5,246.88942
30.25,0.5,246.83942
30.25,0.5,246.78942
30.25,0.5,246.73943
30.25,0.5,246.68942
30.25,0.5,246.63942
30.25,0.5,246.58942
30.25,0.5,246.53942
30.25,0.5,246.48943
30.25,0.5,246.43942
30.25,0.5,246.38942
30.25,0.5,246.33942
30.25,0.5,246.28942
30.75,0.5,248.02304
30.75,0.5,247.97305
30.75,0.5,247.92305
30.75,0.5,247.87305
30.75,0.5,247.82304
30.75,0.5,247.77304
30.75,0.5,247.72305
30.75,0.5,247.67305
30.75,0.5,247.62305
30.75,0.5,247.57304
30.75,0.5,247.52304
30.75,0.5,247.47305
30.75,0.5,247.42305
30.75,0.5,247.37305
30.75,0.5,247.32304
30.75,0.5,247.27304
30.75,0.5,247.22305
30.75,0.5,247.17305
30.75,0.5,247.12305
30.75,0.5,247.07304
30.75,0.5,247.02304
30.75,0.5,246.97305
30.75,0.5,246.92305
30.75,0.5,246.87305
30.75,0.5,246.82304
30.75,0.5,246.77304
30.75,0.5,246.72305
30.75,0.5,246.67305
30.75,0.5,246.62305
30.75,0.5,246.57304
30.75,0.5,246.52304
30.75,0.5,246.47305
30.75,0.5,246.42305
30.75,0.5,246.37305
30.75,0.5,246.32304
30.75,0.5,246.27304
29.25,0.5,246.27217
29.25,0.5,246.22217
29.25,0.5,246.17218
29.25,0.5,246.12218
29.25,0.5,245.94717
29.25,0.5,245.39717
29.25,0.5,244.34717
29.25,0.5,242.79718
29.25,0.5,240.74718
29.25,0.5,238.19717
29.25,0.5,235.14717
29.25,0.5,231.59717
29.75,0.5,246.2558
29.75,0.5,246.2058
29.75,0.5,246.1558
29.75,0.5,246.1058
29.75,0.5,245.9308
29.75,0.5,245.3808
29.75,0.5,244.3308
29.75,0.5,242.7808
29.75,0.5,240.7308
29.75,0.5,238.1808
29.75,0.5,235.1308
29.75,0.5,231.5808
30.25,0.5,246.23943
30.25,0.5,246.18942
30.25,0.5,246.13942
30.25,0.5,246.08942
30.25,0.5,245.91442
30.25,0.5,245.36443
30.25,0.5,244.31442
30.25,0.5,242.76442
30.25,0.5,240.71442
30.25,0.5,238.16442
30.25,0.5,235.11443
30.25,0.5,231.56442
30.75,0.5,246.22305
30.75,0.5,246.17305
30.75,0.5,246.12305
30.75,0.5,246.07304
30.75,0.5,245.89804
30.75,0.5,245.34805
30.75,0.5,244.29805
30.75,0.5,242.74805
30.75,0.5,240.69804
30.75,0.5,238.14804
30.75,0.5,235.09805
30.75,0.5,231.54805
31.25,0.5,248.00517
31.25,0.5,247.95517
31.25,0.5,247.90517
31.25,0.5,247.85517
31.25,0.5,247.80517
31.25,0.5,247.75517
31.25,0.5,247.70517
31.25,0.5,247.65517
31.25,0.5,247.60517
31.25,0.5,247.55517
31.25,0.5,247.50517
31.25,0.5,247.45517
31.25,0.5,247.40517
31.25,0.5,247.35517
31.25,0.5,247.30517
31.25,0.5,247.25517
31.25,0.5,247.20517
31.25,0.5,247.15517
31.25,0.5,247.10517
31.25,0.5,247.05517
31.25,0.5,247.00517
31.25,0.5,246.95517
31.25,0.5,246.90517
31.25,0.5,246.85517
31.25,0.5,246.80517
31.25,0.5,246.75517
31.25,0.5,246.70517
31.25,0.5,246.65517
31.25,0.5,246.60517
31.25,0.5,246.55517
31.25,0.5,246.50517
31.25,0.5,246.45517
31.25,0.5,246.40517
31.25,0.5,246.35517
31.25,0.5,246.30517
31.25,0.5,246.25517
31.75,0.5,247.98409
31.75,0.5,247.93409
31.75,0.5,247.88409
31.75,0.5,247.8341
31.75,0.5,247.7841
31.75,0.5,247.73409
31.75,0.5,247.68409
31.75,0.5,247.63409
31.75,0.5,247.5841
31.75,0.5,247.5341
31.75,0.5,247.48409
31.75,0.5,247.43409
31.75,0.5,247.38409
31.75,0.5,247.3341
31.75,0.5,247.2841
31.75,0.5,247.23409
31.75,0.5,247.18409
31.75,0.5,247.13409
31.75,0.5,247.0841
31.75,0.5,247.0341
31.75,0.5,246.98409
31.75,0.5,246.93409
31.75,0.5,246.88409
31.75,0.5,246.8341
31.75,0.5,246.7841
31.75,0.5,246.73409
31.75,0.5,246.68409
31.75,0.5,246.63409
31.75,0.5,246.5841
31.75,0.5,246.5341
31.75,0.5,246.48409
31.75,0.5,246.43409
31.75,0.5,246.38409
31.75,0.5,246.3341
31.75,0.5,246.2841
31.75,0.5,246.23409
32.25,0.5,247.96133
32.25,0.5,247.91133
32.25,0.5,247.86133
32.25,0.5,247.81133
32.25,0.5,247.76133
32.25,0.5,247.71133
32.25,0.5,247.66133
32.25,0.5,247.61133
32.25,0.5,247.56133
32.25,0.5,247.51133
32.25,0.5,247.46133
32.25,0.5,247.41133
32.25,0.5,247.36133
32.25,0.5,247.31133
32.25,0.5,247.26133
32.25,0.5,247.21133
32.25,0.5,247.16133
32.25,0.5,247.11133
32.25,0.5,247.06133
32.25,0.5,247.01133
32.25,0.5,246.96133
32.25,0.5,246.91133
32.25,0.5,246.86133
32.25,0.5,246.81133
32.25,0.5,246.76133
32.25,0.5,246.71133
32.25,0.5,246.66133
32.25,0.5,246.61133
32.25,0.5,246.56133
32.25,0.5,246.51133
32.25,0.5,246.46133
32.25,0.5,246.41133
32.25,0.5,246.36133
32.25,0.5,246.31133
32.25,0.5,246.26133
32.25,0.5,246.21133
32.75,0.5,247.93857
32.75,0.5,247.88857
32.75,0.5,247.83857
32.75,0.5,247.78857
32.75,0.5,247.73857
32.75,0.5,247.68857
32.75,0.5,247.63857
32.75,0.5,247.58857
32.75,0.5,247.53857
32.75,0.5,247.48857
32.75,0.5,247.43857
32.75,0.5,247.38857
32.75,0.5,247.33857
32.75,0.5,247.28857
32.75,0.5,247.23857
32.75,0.5,247.18857
32.75,0.5,247.13857
32.75,0.5,247.08857
32.75,0.5,247.03857
32.75,0.5,246.98857
32.75,0.5,246.93857
32.75,0.5,246.88857
32.75,0.5,246.83857
32.75,0.5,246.78857
32.75,0.5,246.73857
32.75,0.5,246.68857
32.75,0.5,246.63857
32.75,0.5,246.58857
32.75,0.5,246.53857
32.75,0.5,246.48857
32.75,0.5,246.43857
32.75,0.5,246.38857
32.75,0.5,246.33857
32.75,0.5,246.28857
32.75,0.5,246.23857
32.75,0.5,246.18857
31.25,0.5,246.20517
31.25,0.5,246.15517
31.25,0.5,246.10517
31.25,0.5,246.05517
31.25,0.5,245.88017
31.25,0.5,245.33017
31.25,0.5,244.28017
31.25,0.5,242.73017
31.25,0.5,240.68017
31.25,0.5,238.13017
31.25,0.5,235.08017
31.25,0.5,231.53017
31.75,0.5,246.18409
31.75,0.5,246.13409
31.75,0.5,246.0841
31.75,0.5,246.0341
31.75,0.5,245.85909
31.75,0.5,245.30909
31.75,0.5,244.25909
31.75,0.5,242.7091
31.75,0.5,240.6591
31.75,0.5,238.10909
31.75,0.5,235.05909
31.75,0.5,231.50909
32.25,0.5,246.16133
32.25,0.5,246.11133
32.25,0.5,246.06133
32.25,0.5,246.01133
32.25,0.5,245.83633
32.25,0.5,245.28633
32.25,0.5,244.23633
32.25,0.5,242.68633
32.25,0.5,240.63633
32.25,0.5,238.08633
32.25,0.5,235.03633
32.25,0.5,231.48633
32.75,0.5,246.13857
32.75,0.5,246.08857
32.75,0.5,246.03857
32.75,0.5,245.98857
32.75,0.5,245.81357
32.75,0.5,245.26357
32.75,0.5,244.21357
32.75,0.5,242.66357
32.75,0.5,240.61357
32.75,0.5,238.06357
32.75,0.5,235.01357
32.75,0.5,231.46357
33.25,0.5,247.91581
33.25,0.5,247.86581
33.25,0.5,247.81581
33.25,0.5,247.76581
33.25,0.5,247.71581
33.25,0.5,247.66581
33.25,0.5,247.61581
33.25,0.5,247.56581
33.25,0.5,247.51581
33.25,0.5,247.46581
33.25,0.5,247.41581
33.25,0.5,247.36581
33.25,0.5,247.31581
33.25,0.5,247.26581
33.25,0.5,247.21581
33.25,0.5,247.16581
33.25,0.5,247.11581
33.25,0.5,247.06581
33.25,0.5,247.01581
33.25,0.5,246.96581
33.25,0.5,246.91581
33.25,0.5,246.86581
33.25,0.5,246.81581
33.25,0.5,246.76581
33.25,0.5,246.71581
33.25,0.5,246.66581
33.25,0.5,246.61581
33.25,0.5,246.56581
33.25,0.5,246.51581
33.25,0.5,246.46581
33.25,0.5,246.41581
33.25,0.5,246.36581
33.25,0.5,246.31581
33.25,0.5,246.26581
33.25,0.5,246.21581
33.25,0.5,246.16581
33.75,0.5,247.89305
33.75,0.5,247.84305
33.75,0.5,247.79305
33.75,0.5,247.74305
33.75,0.5,247.69305
33.75,0.5,247.64305
33.75,0.5,247.59305
33.75,0.5,247.54305
33.75,0.5,247.49305
33.75,0.5,247.44305
33.75,0.5,247.39305
33.75,0.5,247.34305
33.75,0.5,247.29305
33.75,0.5,247.24305
33.75,0.5,247.19305
33.75,0.5,247.14305
33.75,0.5,247.09305
33.75,0.5,247.04305
33.75,0.5,246.99305
33.75,0.5,246.94305
33.75,0.5,246.89305
33.75,0.5,246.84305
33.75,0.5,246.79305
33.75,0.5,246.74305
33.75,0.5,246.69305
33.75,0.5,246.64305
33.75,0.5,246.59305
33.75,0.5,246.54305
33.75,0.5,246.49305
33.75,0.5,246.44305
33.75,0.5,246.39305
33.75,0.5,246.34305
33.75,0.5,246.29305
33.75,0.5,246.24305
33.75,0.5,246.19305
33.75,0.5,246.14305
34.25,0.5,247.87029
34.25,0.5,247.82029
34.25,0.5,247.77029
34.25,0.5,247.72029
34.25,0.5,247.67029
34.25,0.5,247.62029
34.25,0.5,247.57029
34.25,0.5,247.52029
34.25,0.5,247.47029
34.25,0.5,247.42029
34.25,0.5,247.37029
34.25,0.5,247.32029
34.25,0.5,247.27029
34.25,0.5,247.22029
34.25,0.5,247.17029
34.25,0.5,247.12029
34.25,0.5,247.07029
34.25,0.5,247.02029
34.25,0.5,246.97029
34.25,0.5,246.92029
34.25,0.5,246.87029
34.25,0.5,246.82029
34.25,0.5,246.77029
34.25,0.5,246.72029
34.25,0.5,246.67029
34.25,0.5,246.62029
34.25,0.5,246.57029
34.25,0.5,246.52029
34.25,0.5,246.47029
34.25,0.5,246.42029
34.25,0.5,246.37029
34.25,0.5,246.32029
34.25,0.5,246.27029
34.25,0.5,246.22029
34.25,0.5,246.17029
34.25,0.5,246.12029
34.75,0.5,247.84753
34.75,0.5,247.79753
34.75,0.5,247.74753
34.75,0.5,247.69753
34.75,0.5,247.64753
34.75,0.5,247.59753
34.75,0.5,247.54753
34.75,0.5,247.49753
34.75,0.5,247.44753
34.75,0.5,247.39753
34.75,0.5,247.34753
34.75,0.5,247.29753
34.75,0.5,247.24753
34.75,0.5,247.19753
34.75,0.5,247.14753
34.75,0.5,247.09753
34.75,0.5,247.04753
34.75,0.5,246.99753
34.75,0.5,246.94753
34.75,0.5,246.89753
34.75,0.5,246.84753
34.75,0.5,246.79753
34.75,0.5,246.74753
34.75,0.5,246.69753
34.75,0.5,246.64753
34.75,0.5,246.59753
34.75,0.5,246.54753
34.75,0.5,246.49753
34.75,0.5,246.44753
34.75,0.5,246.39753
34.75,0.5,246.34753
34.75,0.5,246.29753
34.75,0.5,246.24753
34.75,0.5,246.19753
34.75,0.5,246.14753
34.75,0.5,246.09753
33.25,0.5,246.11581
33.25,0.5,246.06581
33.25,0.5,246.01581
33.25,0.5,245.96581
33.25,0.5,245.79081
33.25,0.5,245.24081
33.25,0.5,244.19081
33.25,0.5,242.64081
33.25,0.5,240.59081
33.25,0.5,238.04081
33.25,0.5,234.99081
33.25,0.5,231.44081
33.75,0.5,246.09305
33.75,0.5,246.04305
33.75,0.5,245.99305
33.75,0.5,245.94305
33.75,0.5,245.76805
33.75,0.5,245.21805
33.75,0.5,244.16805
33.75,0.5,242.61805
33.75,0.5,240.56805
33.75,0.5,238.01805
33.75,0.5,234.96805
33.75,0.5,231.41805
34.25,0.5,246.07029
34.25,0.5,246.02029
34.25,0.5,245.97029
34.25,0.5,245.92029
34.25,0.5,245.74529
34.25,0.5,245.19529
34.25,0.5,244.14529
34.25,0.5,242.59529
34.25,0.5,240.54529
34.25,0.5,237.99529
34.25,0.5,234.94529
34.25,0.5,231.39529
34.75,0.5,246.04753
34.75,0.5,245.99753
34.75,0.5,245.94753
34.75,0.5,245.89753
34.75,0.5,245.72253
34.75,0.5,245.17253
34.75,0.5,244.12253
34.75,0.5,242.57253
34.75,0.5,240.52253
34.75,0.5,237.97253
34.75,0.5,234.92253
34.75,0.5,231.37253
35.25,0.5,247.82453
35.25,0.5,247.77453
35.25,0.5,247.72453
35.25,0.5,247.67453
35.25,0.5,247.62453
35.25,0.5,247.57453
35.25,0.5,247.52453
35.25,0.5,247.47453
35.25,0.5,247.42453
35.25,0.5,247.37453
35.25,0.5,247.32453
35.25,0.5,247.27453
35.25,0.5,247.22453
35.25,0.5,247.17453
35.25,0.5,247.12453
35.25,0.5,247.07453
35.25,0.5,247.02453
35.25,0.5,246.97453
35.25,0.5,246.92453
35.25,0.5,246.87453
35.25,0.5,246.82453
35.25,0.5,246.77453
35.25,0.5,246.72453
35.25,0.5,246.67453
35.25,0.5,246.62453
35.25,0.5,246.57453
35.25,0.5,246.52453
35.25,0.5,246.47453
35.25,0.5,246.42453
35.25,0.5,246.37453
35.25,0.5,246.32453
35.25,0.5,246.27453
35.25,0.5,246.22453
35.25,0.5,246.17453
35.25,0.5,246.12453
35.25,0.5,246.07453
35.75,0.5,247.80118
35.75,0.5,247.75118
35.75,0.5,247.70118
35.75,0.5,247.65118
35.75,0.5,247.60118
35.75,0.5,247.55118
35.75,0.5,247.50118
35.75,0.5,247.45118
35.75,0.5,247.40118
