14504	0.17443
14505	0.17443
14506	0.17397
14507	0.17351
14508	0.16661
14509	0.17351
14510	0.17719
14511	0.18594
14512	0.18179
14513	0.17811
14514	0.19008
14515	0.20849
14516	0.20066
14517	0.21815
14518	0.22229
14519	0.22598
14520	0.24254
14521	0.18363
14522	0.18225
14523	0.17489
14524	0.17305
14525	0.23012
14526	0.18640
14527	0.20665
14528	0.24853
14529	0.18041
14530	0.17903
14531	0.19330
14532	0.22828
14533	0.30053
14534	0.23748
14535	0.18778
14536	0.22459
14537	0.21953
14538	0.19652
14539	0.29501
14540	0.29639
14541	0.32631
14542	0.30514
14543	0.25865
14544	0.24070
14545	0.22413
14546	0.20849
14547	0.20711
14548	0.20112
14549	0.19744
14550	0.16845
14551	0.19054
14552	0.17443
14553	0.17029
14690	0.19698
14691	0.19652
14692	0.18870
14693	0.19330
14694	0.20480
14695	0.25037
14696	0.32907
14697	0.40179
14698	0.48325
14699	0.54768
14700	0.59370
14701	0.60751
14702	0.49705
14703	0.38292
14704	0.35576
14705	0.31894
14706	0.29087
14707	0.30053
14708	0.32999
14709	0.31664
14710	0.35346
14711	0.45563
14712	0.56149
14713	0.58910
14714	0.69035
14715	0.98951
14716	1.37610
14717	1.96060
14718	2.39322
14719	2.81204
14720	3.32290
14721	3.66347
14722	3.87058
14723	4.11450
14724	3.78774
14725	3.44256
14726	3.33210
14727	3.27688
14728	3.27688
14729	3.39654
14730	3.60364
14731	4.11450
14732	4.40445
14733	4.51491
14734	4.34462
14735	4.31241
14736	5.10861
14737	6.76546
14738	7.45581
14739	7.54786
14740	6.67341
14741	6.12113
14742	5.61487
14743	5.06259
14744	4.64838
14745	4.55633
14746	5.15464
14747	6.25920
14748	7.63991
14749	8.42231
14750	8.88254
14751	8.00809
14752	7.59388
14753	6.90353
14754	6.21318
14755	5.52282
14756	7.27172
14757	5.70692
14758	4.40445
14759	4.00405
14760	3.58063
14761	2.97312
14762	2.60033
14763	2.45305
14764	2.41163
14765	2.14009
14766	1.95140
14767	1.74889
14768	1.59702
14769	1.46815
14770	1.30707
14771	1.17360
14772	1.07235
14773	0.97570
14774	0.88825
14775	0.85144
14776	0.77320
14777	0.65814
14778	0.62132
14779	0.56609
14780	0.51546
14781	0.47404
